StudentID,IPK_4,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,PlacementStatus
7989,3.48,2,2,2,90,4.8,Yes,Yes,Placed
7990,3.08,1,2,0,77,4.3,Yes,Yes,Placed
7991,3.16,0,2,0,80,3.6,No,No,NotPlaced
7992,2.6,0,3,2,84,4.6,Yes,Yes,Placed
7993,3.56,2,3,2,90,4.8,Yes,Yes,Placed
7994,2.92,1,2,1,83,4.2,No,No,NotPlaced
7995,3.32,0,1,0,71,4.1,Yes,Yes,Placed
7996,2.6,0,1,0,80,3.9,No,Yes,NotPlaced
7997,3,2,3,0,85,4.3,No,No,Placed
7998,3.4,2,2,0,79,3.7,Yes,Yes,NotPlaced
7999,3.04,1,1,0,80,3.9,No,No,NotPlaced
8000,2.96,1,2,0,76,4.4,No,Yes,NotPlaced
8001,3.44,2,3,2,90,4.8,Yes,Yes,Placed
8002,3.24,2,3,2,90,4.6,Yes,Yes,Placed
8003,3,1,1,0,88,4.3,No,No,NotPlaced
8004,3,1,1,1,67,4.5,No,No,NotPlaced
8005,2.96,1,2,0,80,4.2,Yes,Yes,NotPlaced
8006,3.44,1,3,0,89,4.8,Yes,Yes,Placed
8007,2.72,1,1,1,75,3.8,No,Yes,NotPlaced
8008,3.44,2,1,2,90,4.8,Yes,Yes,Placed
8009,3.2,1,3,1,76,4.6,No,No,NotPlaced
8010,3.16,1,3,1,82,4.3,Yes,Yes,Placed
8011,3.24,1,3,2,89,4.6,Yes,Yes,Placed
8012,2.6,1,3,2,81,4.5,No,No,Placed
8013,2.8,1,2,0,69,4.3,No,Yes,NotPlaced
8014,3.2,2,3,2,88,4.8,Yes,Yes,Placed
8015,2.76,1,2,1,90,3.9,Yes,Yes,NotPlaced
8016,3.32,2,3,2,90,4.8,Yes,No,Placed
8017,3.12,1,2,0,84,3,Yes,Yes,NotPlaced
8018,2.96,0,1,0,76,4,No,No,NotPlaced
8019,2.68,1,2,0,67,3.9,No,No,NotPlaced
8020,2.64,1,3,0,62,3.8,Yes,Yes,NotPlaced
8021,2.64,1,3,2,81,4.5,Yes,No,NotPlaced
8022,3,1,1,1,74,3.9,No,Yes,NotPlaced
8023,2.88,1,2,2,75,4.3,No,Yes,NotPlaced
8024,3,1,2,0,69,3.5,No,No,NotPlaced
8025,3.24,1,3,2,81,4.5,Yes,Yes,Placed
8026,3.32,2,3,2,90,4.7,Yes,Yes,Placed
8027,3.24,1,1,1,77,4.1,Yes,Yes,Placed
8028,3.28,1,2,1,84,4.8,Yes,Yes,NotPlaced
8029,3.24,2,2,0,83,4.7,Yes,Yes,Placed
8030,3,0,1,0,71,4.1,No,Yes,NotPlaced
8031,3.32,0,1,2,85,4.7,Yes,Yes,Placed
8032,2.76,0,1,1,65,4.1,Yes,Yes,Placed
8033,3.2,1,3,2,90,4.7,Yes,Yes,Placed
8034,3.24,1,3,0,88,4,No,Yes,Placed
8035,3.32,0,3,2,83,4.3,Yes,Yes,Placed
8036,3.36,2,3,1,73,4.2,No,Yes,NotPlaced
8037,3.04,1,2,1,68,4.1,No,Yes,NotPlaced
8038,3.24,1,2,0,83,4.1,Yes,No,NotPlaced
8039,3.36,0,1,2,74,4.2,Yes,Yes,NotPlaced
8040,3.28,2,3,2,86,4.8,Yes,Yes,Placed
8041,2.6,1,1,1,76,4.1,No,Yes,NotPlaced
8042,3.36,0,1,2,89,4.8,Yes,Yes,Placed
8043,3.24,2,3,2,90,4.8,Yes,Yes,Placed
8044,3.28,0,3,2,90,4.5,Yes,Yes,Placed
8045,2.76,1,1,0,75,4.1,Yes,Yes,NotPlaced
8046,3.28,1,2,2,89,4.8,Yes,Yes,Placed
8047,3.04,0,1,1,66,4.2,Yes,Yes,NotPlaced
8048,3.32,1,1,0,83,4,No,Yes,NotPlaced
8049,3.32,1,1,1,72,4.7,Yes,Yes,NotPlaced
8050,3.16,0,3,2,83,4.8,Yes,Yes,Placed
8051,2.6,0,2,0,73,3.7,No,Yes,NotPlaced
8052,2.6,1,1,0,80,3.8,No,Yes,NotPlaced
8053,2.64,0,1,0,74,3.9,No,Yes,NotPlaced
8054,3.04,1,1,0,84,4.1,Yes,Yes,NotPlaced
8055,3.16,1,2,2,63,3.8,Yes,Yes,NotPlaced
8056,3.04,2,3,2,90,4.8,Yes,Yes,Placed
8057,2.64,0,2,0,75,3.9,No,Yes,Placed
8058,3.32,1,3,2,90,4.7,Yes,Yes,Placed
8059,3.36,2,3,2,90,4.8,Yes,Yes,Placed
8060,2.6,0,2,0,80,4.2,No,No,NotPlaced
8061,2.96,2,3,0,81,4.6,No,No,NotPlaced
8062,3.08,0,1,1,70,3.6,No,Yes,NotPlaced
8063,3.28,1,1,1,69,4.2,No,Yes,NotPlaced
8064,2.6,1,1,1,83,4.2,No,No,NotPlaced
8065,2.8,1,1,1,68,3.7,No,No,NotPlaced
8066,3.48,2,3,2,90,4.8,Yes,Yes,Placed
8067,3.4,2,3,2,81,4.5,Yes,Yes,Placed
8068,2.68,1,1,0,64,3.7,No,Yes,NotPlaced
8069,3.56,1,3,2,90,4.6,Yes,Yes,Placed
8070,2.96,1,1,1,73,3.6,No,Yes,NotPlaced
8071,3.52,1,3,2,90,4.8,Yes,Yes,Placed
8072,2.96,0,1,0,65,4.2,No,No,NotPlaced
8073,3,2,3,2,90,4.7,Yes,Yes,Placed
8074,3.32,1,2,2,89,4.6,Yes,Yes,Placed
8075,3.4,2,1,2,87,4.8,Yes,Yes,Placed
8076,3.2,2,3,2,90,4.8,Yes,Yes,Placed
8077,3.28,2,3,2,88,4.5,Yes,Yes,Placed
8078,3.36,1,2,2,84,4.7,Yes,Yes,NotPlaced
8079,3.24,2,3,2,87,4.6,No,Yes,Placed
8080,2.68,1,2,2,68,4.1,Yes,No,NotPlaced
8081,3.24,1,3,3,77,4.1,Yes,Yes,Placed
8082,3.04,1,3,2,90,4.8,Yes,Yes,Placed
8083,2.92,1,1,0,82,3.9,No,No,NotPlaced
8084,3.16,1,1,0,75,4.3,No,No,Placed
8085,2.6,1,2,0,67,4.1,No,Yes,NotPlaced
8086,3.08,1,1,0,70,4.4,Yes,Yes,NotPlaced
8087,3.4,2,3,2,90,4.8,Yes,Yes,Placed
8088,3.28,1,2,0,71,4.7,No,Yes,NotPlaced
8089,3.32,2,3,2,90,4.8,Yes,Yes,Placed
8090,3.28,2,3,2,90,4.4,Yes,Yes,Placed
8091,3.48,1,1,2,82,4.2,Yes,Yes,NotPlaced
8092,3.4,1,1,1,84,4.6,No,Yes,NotPlaced
8093,3.04,1,1,0,82,3.7,No,Yes,NotPlaced
8094,3.24,1,3,0,90,4.8,Yes,Yes,Placed
8095,3.44,1,3,0,86,3.8,Yes,Yes,NotPlaced
8096,3,1,1,1,76,3.6,No,No,NotPlaced
8097,2.96,1,1,1,79,4.3,No,No,NotPlaced
8098,3.28,1,3,0,86,4.7,Yes,Yes,Placed
8099,3.04,1,1,0,71,3.3,No,Yes,NotPlaced
8100,2.96,1,1,0,74,4,No,Yes,NotPlaced
8101,3.32,2,3,2,84,4.4,Yes,Yes,Placed
8102,3.12,1,3,0,81,4.3,Yes,Yes,Placed
8103,3.4,2,3,1,86,4.5,Yes,Yes,Placed
8104,3.24,1,1,1,67,3.8,No,No,NotPlaced
8105,2.96,0,2,1,72,4.4,No,Yes,Placed
8106,3.24,1,3,0,69,3.9,No,No,NotPlaced
8107,3.04,1,1,1,76,3.8,No,Yes,Placed
8108,3.04,1,3,1,73,4.8,No,Yes,Placed
8109,3.12,2,1,0,70,3.5,No,No,NotPlaced
8110,2.92,1,1,1,68,4.7,No,Yes,NotPlaced
8111,3.44,1,3,2,72,4,Yes,Yes,Placed
8112,3.32,2,3,2,90,4.8,Yes,Yes,Placed
8113,3.28,2,3,2,90,4.6,Yes,Yes,Placed
8114,3.16,1,2,0,90,4.1,Yes,Yes,Placed
8115,2.6,0,1,0,73,3.7,No,No,NotPlaced
8116,3.08,0,1,0,66,4.2,Yes,Yes,NotPlaced
8117,3.24,2,3,0,83,3.8,Yes,No,Placed
8118,3,2,3,2,77,4.8,Yes,Yes,Placed
8119,2.88,0,2,0,69,4.1,Yes,Yes,NotPlaced
8120,3.08,2,1,1,80,4.7,No,No,NotPlaced
8121,3.2,1,3,1,89,4.8,Yes,No,Placed
8122,3.12,1,3,0,75,4.2,Yes,Yes,Placed
8123,3.28,1,1,0,77,3.8,No,No,NotPlaced
8124,3.04,1,3,0,77,4.3,Yes,Yes,NotPlaced
8125,3.4,1,3,1,84,4.8,Yes,Yes,Placed
8126,3.36,1,3,2,90,4.8,Yes,Yes,Placed
8127,3.04,0,3,0,79,4.6,Yes,Yes,NotPlaced
8128,3.28,2,3,2,90,4.8,Yes,Yes,NotPlaced
8129,2.96,1,3,0,80,4.6,No,Yes,NotPlaced
8130,2.64,1,1,0,82,3.9,Yes,No,NotPlaced
8131,2.96,2,2,2,86,4,No,Yes,NotPlaced
8132,2.6,0,1,0,67,3.5,No,Yes,NotPlaced
8133,3.08,2,2,2,90,4.8,Yes,Yes,Placed
8134,3,1,2,0,69,4.1,No,Yes,NotPlaced
8135,2.96,0,2,1,89,4.3,Yes,Yes,NotPlaced
8136,3.28,0,3,0,77,4,Yes,No,NotPlaced
8137,3,0,3,0,83,3.8,Yes,Yes,Placed
8138,3.24,2,3,1,85,4.8,Yes,Yes,Placed
8139,3.16,0,1,1,61,4.4,No,No,NotPlaced
8140,3.08,1,1,0,64,3.8,No,No,NotPlaced
8141,3.32,2,3,2,90,4.4,Yes,Yes,Placed
8142,2.96,2,1,1,80,4.1,Yes,No,NotPlaced
8143,3.16,2,3,2,85,4.8,Yes,Yes,Placed
8144,2.96,1,2,1,86,4.5,No,Yes,NotPlaced
8145,3.08,1,2,0,71,4.4,No,Yes,NotPlaced
8146,3.4,1,3,2,90,4.8,No,No,Placed
8147,3.08,1,1,2,76,4,No,Yes,Placed
8148,3,1,2,1,66,4,No,Yes,NotPlaced
8149,3.28,2,3,2,87,4.8,Yes,Yes,Placed
8150,3.16,1,2,1,85,4.8,No,No,Placed
8151,3,0,1,1,72,4.6,Yes,Yes,NotPlaced
8152,3.12,1,3,1,75,4.6,Yes,Yes,Placed
8153,3.04,1,2,1,87,4.3,No,No,NotPlaced
8154,3,1,1,1,66,4.3,No,No,NotPlaced
8155,3.12,2,3,2,90,4.7,Yes,Yes,Placed
8156,3.32,1,1,0,86,4.2,No,Yes,Placed
8157,3.32,2,3,3,90,4.8,Yes,Yes,Placed
8158,3.28,2,3,2,90,4.6,Yes,Yes,Placed
8159,2.8,1,1,0,79,4.3,No,No,NotPlaced
8160,2.64,1,1,0,73,3.9,No,Yes,NotPlaced
8161,3.44,2,3,2,90,4.8,Yes,Yes,Placed
8162,3.2,2,3,0,90,4.8,No,Yes,NotPlaced
8163,3.08,2,3,2,87,4.8,Yes,Yes,Placed
8164,3.28,0,3,0,81,4.2,Yes,Yes,Placed
8165,3.36,2,3,2,90,4.8,Yes,Yes,Placed
8166,2.6,0,1,0,76,4.7,No,Yes,NotPlaced
8167,2.76,0,1,0,60,4.6,No,No,NotPlaced
8168,3.24,2,3,2,90,4.8,Yes,Yes,Placed
8169,2.64,1,1,1,75,3.9,Yes,Yes,NotPlaced
8170,3.16,1,1,2,87,4.2,No,Yes,NotPlaced
8171,3,1,2,0,83,4.7,No,Yes,Placed
8172,3.44,0,3,3,90,4.8,Yes,Yes,Placed
8173,3.36,1,3,2,78,4.5,Yes,Yes,Placed
8174,3.16,2,3,2,90,4.6,Yes,Yes,Placed
8175,3,0,2,0,70,3.5,Yes,Yes,Placed
8176,3.6,2,3,0,90,4.8,Yes,Yes,Placed
8177,3.16,0,3,2,80,4.7,Yes,Yes,Placed
8178,2.6,1,1,0,88,3.9,No,No,NotPlaced
8179,2.92,1,1,1,67,4.4,No,Yes,NotPlaced
8180,3.16,0,3,1,86,4.6,Yes,Yes,Placed
8181,2.8,1,1,0,74,4.5,No,No,NotPlaced
8182,2.84,1,1,3,75,4.4,Yes,Yes,NotPlaced
8183,2.92,1,2,0,83,4.5,Yes,Yes,Placed
8184,2.68,0,1,0,70,4.7,Yes,Yes,Placed
8185,3.44,1,2,1,90,4.2,No,Yes,Placed
8186,3.36,0,3,2,88,4.3,Yes,Yes,Placed
8187,3.36,2,3,0,89,4.8,Yes,Yes,NotPlaced
8188,3.16,0,2,0,69,4,No,Yes,NotPlaced
8189,3.04,1,1,1,74,3.9,Yes,No,NotPlaced
8190,3.16,1,3,1,90,4.8,Yes,Yes,Placed
8191,3.04,1,2,0,67,4.2,No,Yes,NotPlaced
8192,2.6,1,2,0,89,4.5,No,Yes,NotPlaced
8193,2.96,1,2,1,84,4.6,No,Yes,NotPlaced
8194,3.28,0,2,2,86,4.5,Yes,No,NotPlaced
8195,3.24,2,3,2,77,4.5,Yes,Yes,NotPlaced
8196,3.04,1,1,1,70,4.4,No,No,NotPlaced
8197,3.36,2,3,2,90,4.8,Yes,Yes,Placed
8198,3.44,2,3,2,87,4.7,Yes,Yes,Placed
8199,2.96,1,1,0,74,3.8,No,No,NotPlaced
8200,3.04,1,1,1,71,4.2,No,No,NotPlaced
8201,3.04,0,1,0,77,3,No,No,NotPlaced
8202,3.2,2,3,3,90,4.8,Yes,Yes,Placed
8203,2.6,1,2,0,67,3.9,No,No,NotPlaced
8204,3.04,1,2,1,77,4.4,Yes,Yes,NotPlaced
8205,2.92,0,2,0,82,4.5,No,Yes,NotPlaced
8206,2.6,1,1,2,69,4.2,Yes,No,NotPlaced
8207,3.36,2,3,0,90,4.8,Yes,Yes,Placed
8208,3.32,0,1,1,72,3.8,No,No,NotPlaced
8209,2.76,1,2,0,80,3.4,No,No,NotPlaced
8210,3,0,2,1,70,3.8,Yes,Yes,Placed
8211,3.24,2,3,0,84,4.8,Yes,Yes,Placed
8212,3.2,2,1,2,90,4.6,Yes,Yes,NotPlaced
8213,3.08,1,1,1,75,4.5,No,Yes,NotPlaced
8214,3.32,2,3,2,86,4.6,Yes,Yes,Placed
8215,3.36,2,3,2,90,4.8,Yes,Yes,Placed
8216,3.08,2,3,1,85,4.2,Yes,Yes,NotPlaced
8217,2.6,1,1,1,80,3.6,No,No,NotPlaced
8218,3.32,2,1,1,71,3.9,No,Yes,NotPlaced
8219,3.08,1,2,1,61,3.7,No,Yes,NotPlaced
8220,2.96,0,2,1,79,3.6,No,Yes,NotPlaced
8221,3.2,2,1,2,77,4.4,Yes,Yes,NotPlaced
8222,2.72,1,3,0,61,4.3,No,No,NotPlaced
8223,3,1,1,0,75,4.1,Yes,Yes,NotPlaced
8224,3.04,1,1,0,84,4.2,Yes,Yes,NotPlaced
8225,3.08,1,1,0,69,4,No,No,NotPlaced
8226,3.12,1,1,0,61,3.4,No,No,NotPlaced
8227,3.32,1,1,2,83,4,Yes,Yes,Placed
8228,3.32,2,1,2,83,4.4,Yes,Yes,NotPlaced
8229,3.4,1,3,2,90,4.7,Yes,Yes,Placed
8230,2.6,1,1,0,70,4,No,Yes,NotPlaced
8231,3.48,2,3,2,90,4.8,Yes,Yes,Placed
8232,2.64,0,1,3,84,3.7,No,No,NotPlaced
8233,2.68,0,1,1,78,4.3,No,No,NotPlaced
8234,3.32,1,2,1,80,4.3,Yes,Yes,Placed
8235,2.96,1,1,1,70,4,No,No,NotPlaced
8236,3.08,1,1,2,88,4.2,No,Yes,Placed
8237,2.72,0,1,1,67,3.4,No,Yes,NotPlaced
8238,3.2,1,2,0,88,4.4,Yes,Yes,Placed
8239,2.96,1,1,1,72,4,No,No,NotPlaced
8240,2.64,0,1,1,66,3.8,No,No,NotPlaced
8241,3,1,1,0,64,4.3,No,No,NotPlaced
8242,3.32,0,3,1,80,4.8,Yes,Yes,Placed
8243,3,1,3,2,72,4.5,Yes,Yes,NotPlaced
8244,3.2,2,2,2,88,4.4,No,No,NotPlaced
8245,3.36,1,3,2,84,4.8,Yes,Yes,NotPlaced
8246,3.08,1,3,2,86,4.7,Yes,Yes,Placed
8247,3.08,1,2,0,86,4.5,No,Yes,Placed
8248,3.12,1,2,2,85,4.3,No,Yes,Placed
8249,3.36,1,3,2,80,4.5,Yes,Yes,Placed
8250,2.68,0,1,1,68,4.3,No,No,NotPlaced
8251,3,1,1,1,79,3.9,No,No,NotPlaced
8252,3,2,1,1,78,4.3,No,Yes,NotPlaced
8253,3.4,2,3,2,90,4.8,Yes,Yes,Placed
8254,3.32,0,3,1,86,4.3,Yes,Yes,Placed
8255,3.32,2,3,0,73,4.5,Yes,Yes,NotPlaced
8256,3.4,1,3,2,89,4.8,Yes,Yes,Placed
8257,3.2,0,3,0,88,4.4,Yes,Yes,NotPlaced
8258,3.48,1,3,2,90,4.8,Yes,Yes,Placed
8259,3.24,0,3,0,76,3.9,Yes,Yes,NotPlaced
8260,3.2,2,3,2,86,3.8,Yes,Yes,Placed
8261,3.4,2,3,0,85,4.5,Yes,Yes,Placed
8262,3.4,2,3,3,90,4.7,Yes,Yes,Placed
8263,3,1,3,3,90,4.8,Yes,No,Placed
8264,3.24,2,3,2,90,3.8,Yes,Yes,Placed
8265,3.32,1,3,2,76,4.5,Yes,Yes,Placed
8266,3.32,2,3,2,89,4.8,Yes,No,Placed
8267,3,1,3,1,79,3.8,Yes,Yes,NotPlaced
8268,3,0,1,1,75,4.3,No,No,NotPlaced
8269,2.8,1,1,0,70,4.1,No,No,NotPlaced
8270,3.12,0,2,2,82,4.8,Yes,Yes,NotPlaced
8271,2.96,1,3,2,73,4.1,Yes,Yes,Placed
8272,3.24,2,3,2,90,4.7,No,No,NotPlaced
8273,3.04,2,2,2,80,4.8,Yes,Yes,Placed
8274,2.68,1,1,0,74,3.5,No,No,NotPlaced
8275,3.2,2,3,2,90,4.8,Yes,Yes,Placed
8276,3.04,1,2,1,81,4.4,Yes,Yes,Placed
8277,3.44,1,3,2,90,4.8,Yes,Yes,Placed
8278,3.44,0,3,2,90,4.7,Yes,Yes,Placed
8279,3.12,1,3,2,78,4.8,Yes,Yes,NotPlaced
8280,3,1,3,0,83,4.8,Yes,Yes,Placed
8281,3.48,2,3,2,90,4.6,Yes,Yes,Placed
8282,3.08,1,2,1,74,4.5,No,No,NotPlaced
8283,2.96,1,1,1,70,4.3,No,Yes,NotPlaced
8284,3.12,2,1,1,87,4.4,Yes,Yes,NotPlaced
8285,2.68,1,3,2,86,4.1,Yes,Yes,Placed
8286,2.6,1,2,0,81,4.1,No,No,NotPlaced
8287,3.36,2,3,2,90,4.3,Yes,Yes,Placed
8288,3,1,1,0,71,4.1,No,Yes,NotPlaced
8289,3.16,1,2,2,86,4.8,No,Yes,NotPlaced
8290,2.96,0,2,2,82,4.8,Yes,Yes,Placed
8291,3,1,1,0,77,4.1,No,Yes,NotPlaced
8292,3.08,1,3,2,87,4.5,Yes,Yes,Placed
8293,2.6,1,1,1,83,4.4,No,No,NotPlaced
8294,3.32,2,1,2,84,4.8,Yes,Yes,Placed
8295,3.04,1,1,1,80,3.7,No,Yes,NotPlaced
8296,2.68,2,2,1,76,3.9,Yes,Yes,Placed
8297,3.04,0,1,1,83,3.4,No,Yes,Placed
8298,3.08,1,2,3,78,4.4,No,No,NotPlaced
8299,3.36,0,1,0,78,4.5,No,Yes,NotPlaced
8300,2.72,2,1,0,65,4.6,Yes,Yes,NotPlaced
8301,3.28,2,3,2,73,4.3,Yes,Yes,NotPlaced
8302,3,0,1,0,72,4.5,Yes,Yes,NotPlaced
8303,3.12,1,2,0,84,4.4,No,Yes,NotPlaced
8304,3.36,2,3,2,90,4.7,Yes,Yes,Placed
8305,3.08,1,1,0,71,3.9,No,No,NotPlaced
8306,3.12,1,3,2,83,4.6,No,Yes,Placed
8307,3.32,2,3,2,85,4.8,Yes,Yes,NotPlaced
8308,3,0,1,0,82,4.6,Yes,Yes,Placed
8309,2.6,0,2,1,65,4.2,Yes,No,NotPlaced
8310,3.16,1,3,2,75,4.6,No,Yes,Placed
8311,3.08,0,2,1,75,4.1,Yes,Yes,Placed
8312,3.36,2,3,2,90,4.7,Yes,Yes,Placed
8313,3.24,0,3,2,77,4.8,No,No,NotPlaced
8314,3.04,2,3,2,87,4.3,Yes,Yes,Placed
8315,3.2,1,3,2,78,3.7,No,No,NotPlaced
8316,3.04,1,2,1,74,4.7,No,Yes,NotPlaced
8317,2.6,1,2,1,69,4.5,No,Yes,NotPlaced
8318,2.68,0,1,0,74,4,No,No,NotPlaced
8319,3.16,0,2,2,81,4.3,Yes,No,NotPlaced
8320,3.4,1,3,0,90,4.8,Yes,Yes,Placed
8321,2.6,1,1,0,78,4.5,No,Yes,NotPlaced
8322,3.16,2,3,2,90,4.8,Yes,Yes,Placed
8323,2.6,1,2,1,65,4.6,No,Yes,NotPlaced
8324,2.8,1,1,1,86,3.8,No,No,NotPlaced
8325,2.6,1,2,1,79,3.1,No,Yes,Placed
8326,3.48,1,3,2,79,4.6,Yes,Yes,NotPlaced
8327,3.04,1,2,2,76,4.5,Yes,Yes,Placed
8328,3.28,2,3,2,90,4.8,Yes,Yes,Placed
8329,2.6,1,1,1,66,3.3,No,No,NotPlaced
8330,2.68,1,2,1,76,4.6,Yes,Yes,NotPlaced
8331,3.44,2,3,2,84,4.6,Yes,Yes,Placed
8332,2.96,1,2,0,64,4.7,Yes,Yes,NotPlaced
8333,2.6,1,1,2,85,4.3,No,Yes,NotPlaced
8334,3,1,1,0,75,3.6,No,No,NotPlaced
8335,2.6,2,3,0,81,3.5,No,Yes,NotPlaced
8336,3.44,1,3,0,89,4.5,Yes,Yes,Placed
8337,3.16,2,3,2,82,4.8,Yes,Yes,Placed
8338,3,1,1,1,68,4.4,Yes,No,NotPlaced
8339,3.16,2,3,2,90,4.6,Yes,No,NotPlaced
8340,3.32,1,3,2,90,4.8,Yes,Yes,Placed
8341,3,0,1,0,63,3.6,Yes,No,NotPlaced
8342,3.4,1,3,1,72,3.8,No,Yes,Placed
8343,3.04,0,3,2,87,4.8,No,Yes,Placed
8344,2.6,1,2,2,81,3.6,Yes,Yes,Placed
8345,3.36,1,3,0,75,4.4,Yes,Yes,Placed
8346,3.16,0,3,1,84,4.3,Yes,No,Placed
8347,3.04,0,1,1,62,4.1,No,No,NotPlaced
8348,3.36,2,3,1,86,4.7,Yes,Yes,Placed
8349,2.88,2,3,2,90,4.7,Yes,Yes,Placed
8350,3.16,0,1,0,79,4.4,Yes,No,NotPlaced
8351,2.64,0,1,0,71,4.3,No,Yes,NotPlaced
8352,3.32,0,3,2,79,3.7,Yes,Yes,Placed
8353,3.24,2,3,0,81,4.7,Yes,Yes,Placed
8354,3.44,2,3,2,90,4.8,Yes,Yes,Placed
8355,3.08,1,3,1,82,4.5,Yes,Yes,NotPlaced
8356,2.6,1,1,0,77,4.7,No,No,NotPlaced
8357,3.44,2,2,1,90,4.6,Yes,Yes,Placed
8358,2.88,1,2,2,70,4.1,No,No,NotPlaced
8359,3.12,1,2,0,77,4.4,Yes,Yes,NotPlaced
8360,2.6,1,3,2,78,4.2,No,Yes,NotPlaced
8361,3,0,1,2,78,4.6,No,Yes,NotPlaced
8362,3.32,2,2,2,90,4.6,Yes,Yes,Placed
8363,3.32,1,3,2,89,4.7,Yes,Yes,Placed
8364,3.4,2,3,0,90,4.8,No,Yes,Placed
8365,2.64,1,2,0,71,4.6,No,No,NotPlaced
8366,3.24,2,3,1,90,4.7,Yes,Yes,NotPlaced
8367,2.92,0,1,1,71,4.6,No,No,NotPlaced
8368,3.04,0,1,1,72,4.4,No,Yes,NotPlaced
8369,3.44,1,3,3,84,4.5,Yes,Yes,Placed
8370,2.76,1,1,0,68,3.7,No,No,NotPlaced
8371,3,1,2,0,65,4.1,No,Yes,NotPlaced
8372,3.32,2,3,2,90,4.3,Yes,Yes,NotPlaced
8373,3.36,1,1,2,69,4.4,No,No,NotPlaced
8374,3.4,2,3,2,90,4.1,Yes,Yes,Placed
8375,3.4,1,1,2,88,4.5,Yes,Yes,Placed
8376,3.6,2,3,2,90,4.8,Yes,Yes,Placed
8377,3.36,2,3,1,83,4.8,Yes,No,Placed
8378,3.36,0,3,0,90,4.8,Yes,Yes,Placed
8379,3.44,2,3,2,90,4.8,Yes,Yes,NotPlaced
8380,3.32,2,3,1,79,4.4,Yes,Yes,NotPlaced
8381,3.04,1,1,0,79,4.2,Yes,No,NotPlaced
8382,3.04,1,1,1,77,4.8,No,Yes,NotPlaced
8383,3,1,1,1,68,4.5,No,Yes,NotPlaced
8384,2.96,1,3,2,80,4.4,Yes,Yes,Placed
8385,2.6,1,1,0,79,4.3,No,Yes,NotPlaced
8386,2.6,0,2,2,82,4.3,Yes,Yes,NotPlaced
8387,3.08,1,1,0,72,4.5,No,Yes,Placed
8388,3.36,1,3,2,90,4.8,Yes,Yes,NotPlaced
8389,2.96,1,1,0,72,4.1,No,Yes,NotPlaced
8390,3.32,1,3,2,90,4.7,Yes,Yes,Placed
8391,2.72,1,3,2,78,4.5,Yes,Yes,NotPlaced
8392,2.68,2,3,0,85,4.4,Yes,Yes,Placed
8393,2.96,1,2,3,83,4.7,Yes,Yes,Placed
8394,2.92,0,2,1,70,3.7,Yes,Yes,Placed
8395,3.12,1,2,2,90,4.5,Yes,Yes,Placed
8396,3.32,2,3,2,90,4.8,Yes,Yes,Placed
8397,3.04,1,1,1,66,4.3,No,No,NotPlaced
8398,2.6,1,2,0,76,4.5,Yes,Yes,NotPlaced
8399,3.36,1,0,0,75,4.7,Yes,Yes,Placed
8400,3.28,2,3,2,90,4.8,Yes,Yes,Placed
8401,3.28,1,3,0,82,4.7,Yes,Yes,Placed
8402,3.28,0,3,2,83,4.7,Yes,Yes,NotPlaced
8403,2.8,1,2,0,77,4.1,No,Yes,NotPlaced
8404,3.2,2,3,2,90,4.8,Yes,Yes,Placed
8405,3,1,2,1,77,4.7,Yes,Yes,Placed
8406,3.2,2,1,2,80,4.6,Yes,No,Placed
8407,3.4,2,3,2,82,4.4,Yes,Yes,Placed
8408,3.28,1,3,2,88,4.8,Yes,Yes,Placed
8409,3.28,1,3,2,81,4.8,Yes,Yes,Placed
8410,3.28,0,3,2,90,4.2,Yes,No,NotPlaced
8411,3.32,2,3,2,90,4.3,Yes,Yes,Placed
8412,3.08,1,3,2,76,4.4,Yes,Yes,NotPlaced
8413,3,2,3,1,73,4.3,Yes,Yes,NotPlaced
8414,2.96,1,1,0,72,3.6,No,No,NotPlaced
8415,3.16,1,3,0,85,4.8,Yes,Yes,Placed
8416,3.08,2,3,2,90,4.8,Yes,No,Placed
8417,2.96,2,1,0,80,4,Yes,Yes,NotPlaced
8418,3.04,1,3,0,78,3.9,Yes,Yes,NotPlaced
8419,3.12,1,1,1,83,3.7,No,Yes,NotPlaced
8420,2.8,0,3,0,75,3.9,No,No,Placed
8421,3.2,1,3,1,90,4.4,No,Yes,NotPlaced
8422,3.32,2,3,2,90,4.8,Yes,Yes,Placed
8423,3.32,0,1,0,90,4.1,No,No,NotPlaced
8424,2.96,1,1,0,88,4,No,Yes,NotPlaced
8425,3.32,1,2,0,78,4.6,Yes,Yes,Placed
8426,2.92,1,2,1,73,4,No,No,NotPlaced
8427,3.16,0,3,2,80,4.2,Yes,Yes,Placed
8428,3.48,2,3,2,90,4.8,Yes,Yes,Placed
8429,2.76,1,1,1,64,4.6,No,No,NotPlaced
8430,3.04,0,1,1,60,3.2,No,No,NotPlaced
8431,2.6,0,1,1,66,4.6,No,No,NotPlaced
8432,3,1,1,0,88,4.6,No,No,NotPlaced
8433,2.8,1,1,1,73,4.6,No,No,NotPlaced
8434,3,0,1,0,89,4.5,No,No,NotPlaced
8435,3.16,0,1,0,80,4.8,No,Yes,NotPlaced
8436,2.96,1,3,0,70,3.8,No,No,NotPlaced
8437,2.6,1,2,1,84,3.8,No,Yes,NotPlaced
